topic_id,doc_index,file_id,topic_weight,text_preview
4,3378,157-10014-10018_chunk_001,0.999894,form agency agency sscia series hearing agency file sscsgo bundy mcgeorge title classification restriction bundy mcgeorge rostow walt castro fidel cia operation mongoose transcript deletion last openi
4,3339,157-10005-10297_chunk_002,0.999894,reconcile statement go ahead operation never imminent especially light tweedy prop next week told chief lumumba disposition spontaneously becomes consideration channel remains specific purpose discuss
5,2939,124-10274-10125_chunk_038,0.99989,socialist alliance people participation rally ground were™ representative political organization bell telephone company pennsylvania furnished source reflected telephone service woman united abortion 
5,2940,124-10274-10125_chunk_039,0.999889,changed name sd national recent year located west madison street chicago illinois closed february tomen national march pentagon april confid tial appendix student democratic sociedy cont 'd weatherman
5,2938,124-10274-10125_chunk_037,0.999889,armstrong xo herwig mrs. neenan rally repeal anti-abortion law federal building cleveland ohio public square cleveland ohio sponsored abortion project coalition apc cleveland ohio aug. twentyfive seve
5,2925,124-10274-10125_chunk_024,0.999888,last spokesman special event national capital park united state department interior washington d.c. notice proposed demonstration filed september twentyone last representative wonaac washington d.c. c
5,2924,124-10274-10125_chunk_023,0.999888,abortion movement specifically wonaac conference scheduled hunter college york july wonaac founded july purpose forming national movement group scattered throughout united state favor work legalize ab
6,499,104-10150-10136_chunk_002,0.99989,list twenty suspect including vassall june cia gave british authority preliminary report nosenko basis twenty-man list reduced vassall suspect full foundation nosenko claim comment continued detail no
6,502,104-10150-10136_chunk_005,0.999887,unable give composition journalist group recall stayed moscow else travelled soviet union contacted moscow learn question newsman intended ask khrushchev scheduled interview subsequently nosenko ackno
6,504,104-10150-10136_chunk_007,0.999886,ivanova told pregnant asked money abortion supervisor code clerk operation summary conclusion according nosenko transfer embassy operation american code clerk priority task thus important single respo
6,505,104-10150-10136_chunk_008,0.999885,second meeting cia nosenko expressed oncern american embassy moscow might informed event fatal since kgb reading state department cipher ecause saw clear-text message every day knew failure ubsequent 
6,1284,104-10211-10001_chunk_005,0.999885,thought knowledgeability kgb code clerk operation main task prime reason moved u.s. embassy nosenko alleged supervise operational work american code clerk capacity closely guided work case officer gry
7,2148,104-10337-10014_chunk_002,0.999876,release assassination public foia executive order expressed goal obtaining maximum disclosure jfk ensured goal met two accountability provision relate directly ground postponementthe presumption relea
7,2092,104-10332-10000,0.999536,pending arrb jfk board issue cia penetration cuban embassy unfortunately identity indirectly inadvertently result identified true name cia agent john newman book oswald cia still alive living mexico c
7,2108,104-10332-10022_chunk_003,0.999515,assassination absent certification highest level cia sought board board considers deposition senior agency official absolutely necessary accordingly pursuant authority jfk board request cia make deput
7,2076,104-10331-10152,0.999296,april deputy executive director via director management lee s. strickland chief group/oim pending arrb jfk board issue aiuo per request april bi-weekly meeting summarized significant issue deliberatio
7,2066,104-10331-10076,0.998968,june via reference director central intelligence deputy director central intelligence executive director general counsel brian latell director center study intelligence jfk board action cia letter dci
8,558,104-10163-10140_chunk_001,0.999878,routing sheet prior fluing fill peci beck deach back flap forward rid destoy bont cover sheet unless significant ection lakh commenta requiring preservation rom te action branch lenoland uile shown pr
8,540,104-10162-10248_chunk_001,0.999872,haterial reviewed cia headquarters house select committee assassination seder file title/number/volume inclusive custodial unit/location deletion received cate returned jul apaujo-bernal leopoldo room
8,559,104-10163-10140_chunk_002,0.999789,dob behine pena suby parlo known koperaza peraza luis att ufga wam hereon source net mexico city december time exile source acquaintance never became close friend period learned father captain adjutan
8,1067,104-10185-10105,0.99824,central intelligence agency country cuba renam nu relova fore defense net cret dissen report distr reference september return background u. reproduc field report unev source grādings definitive d'appr
8,178,104-10076-10442,0.997758,director jawave sa action info secret dir cite wave sonico messaol bouting dec amcog request poa foll dr. fidencio sanchez escoto born ca cuba veterinarian married lolina febles resides habana calle n
9,3353,157-10011-10007,0.978417,form agency agency sscia series agency file sscia title index card operation mongoose castro paper textual classification restriction referred last opening criterion comment box book index card june/j
9,3440,157-10014-10227_chunk_004,0.971496,source conein attendance staff hearing ssci june colby pp file r. dawson june persons/entities confin critic jgs headquarters occurrence nov category top secret ig report make statement fact conein jg
9,1891,104-10301-10004_chunk_009,0.960146,note jan s. bell havana jan hava havana director jan dir chief j. hawkins jan sub policy decision required conduct strike operation government cuba r. d. drain jan sic sub meeting a/ddp/a s. dci c. tr
9,261,104-10103-10108,0.947106,february nestor antonio moreno lopez moreno born august havana cuba father cuban senator cuban minister public work moreno became lawyer continued live comfortable circumstance became involved anti-ba
9,3439,157-10014-10227_chunk_003,0.946224,occurrence continued last card category general low plan prior general dinh press conference august unidentified viotnadese civillan told counsellor ngo dinh nhu american contacting various vietates o
10,1110,104-10187-10014_chunk_006,0.999886,destruction cite reason airi coordinate appropriate form previous edition replaces form obsolete c secret uk continued socket cryptonym operating liempty field mexico city target area mexico headquart
10,1108,104-10187-10014_chunk_004,0.999885,liempty project renewal request action required reference reference november january july january january mexico city march processing action marked indexing indexing required qualified desk judge ind
10,1107,104-10187-10014_chunk_003,0.999879,scantling frequently visit inez porada de moreno occupant property adjacent soviet installation fi/ord note project present clear picture aim objective various segment provide except case scantling de
10,1111,104-10187-10014_chunk_007,0.999771,requested paragraph project amendment disapproved clackett contract agent quarter allowance turned high relation clackett salary therefore quarter allowance approved written clacketi contract however 
10,1106,104-10187-10014_chunk_002,0.995167,pattern activity association liempty able report accurate change certain specific case liempty coverage showed nikitin mentioned paragraph changed activity pattern defection raisa yerofeyevna kiselnik
11,3601,180-10060-10475,0.999794,assassination board final determination notification agency hsca series agency file staff payroll december status postponed part release previously postponed reason board action board decision premise
11,3628,180-10068-10310,0.99975,assassination board final determination notification agency hsca series staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
11,3646,180-10068-10334,0.999722,assassination board final determination notification agency hsca series staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
11,3693,180-10071-10001,0.999702,assassination board final determination notification agency series hsca staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
11,3596,180-10060-10468,0.999702,assassination board final determination notification agency hsca series agency file staff payroll december status postponed part release previously postponed reason board action board decision premise
12,600,104-10164-10112_chunk_005,0.999875,u. s. government sort support presidential aspiration anyone listen simply mean u. s. take entire operation move behind regiment marine state department haiti desk long considered highly undesirable l
12,3537,177-10002-10103,0.99956,form agency agency lbj series nsf intelligence briefing box agency file cia title president intelligence checklist classification restriction last opening criterion intelligence report paper textual m
12,3475,176-10036-10051,0.998458,form agency nara series national security file agency file cia title central intelligence agency report classification restriction last opening criterion comment national security file box cuban exile
12,3480,176-10036-10078,0.998292,form agency nara series national security file agency file cia title opposition khanh hoa province classification restriction last opening criterion comment national security file box vietnam box fill
12,3504,176-10036-10139,0.997837,form agency nara series national security file agency file cia title cia report classification restriction last opening criterion comment national security file box vietnam cia report box syninzed via
13,898,104-10178-10001_chunk_005,0.999536,montreal serrano known associated rolando lucas gonzalez nunez eugenio le al pozo although latter two dislike serrano bndd speculum te phone call serrang montreal caracas indicated marcotics deal gonz
13,1058,104-10183-10366_chunk_003,0.998964,clandestine commo point fer madrid supply accommodation address ops phone appropriate op develops successfully expect accepts pitch ask get return probably chance resettlement wocork believe commitmen
13,912,104-10178-10120,0.997233,bouting mutials seen message poam richard ober exit april secretariat dissemination per dele compi total come destroy return branch pre index file ci file impo rid file c/eur c/wh cife cine sdo dessif
13,128,104-10071-10407,0.996951,qugi uniti diy richard ober bar april secretariat dissexunation confi bouring tials seen potal comth exdex ofilk impon rd far destroy beturn branch exder file ci pale dce d/dce dop addc cs/re cite dir
13,431,104-10123-10020,0.996673,jer check classi ation top bottom nclassified confidential secret official routing slip name address initial sarah hall sr action approval comment concurrence remark sarah direct reply dispatch file p
14,2838,124-10273-10289_redacted_chunk_060,0.99989,issue black panther regularly contain quotation writing chairman mao tse-tung people republic china feature mao statement political power grows barrel gun national headquarters bpp located shattuck av
14,2820,124-10273-10289_redacted_chunk_042,0.999886,known american nazi party chicago illinois source november meeting held chicago illinois purpose organizing chicago unit american nazi party anp maintains headquarters arlington virginia george lincol
14,2850,124-10273-10289_redacted_chunk_072,0.966677,marxist-leninist line thought advocate revolution meeting broke hampton rejoined bodyguard bpp member peoria illinois left ballroom approximately person attendance per cent negro incident arrest time 
14,2823,124-10273-10289_redacted_chunk_045,0.964329,wisconsin firearm sold sporting good june store book firearm report inventory sale belief gun stolen carbine caliber ml serial purchased august darkin m. gentry head black panther party milwaukee wisc
14,2847,124-10273-10289_redacted_chunk_069,0.950593,year conviction manslaughter connection killing oakland police officer official newspaper black panther describes black community news service state bpp advocate gun guerrilla tactic revolutionary pro
15,2797,124-10273-10289_redacted_chunk_019,0.98849,intelligence responsibility recommendation evaluation submitted december recommended program continued present form wes doeld attachment technical surveillance maintained specific request specific app
15,4042,206-10001-10012_chunk_002,0.979622,reported comor order aware full nature capability requirement indicate need addition committee requested briefing joint reconnaissance center full range flash light photography low- high-altitude full
15,2803,124-10273-10289_redacted_chunk_025,0.974059,set castro-type militia observation view political development morocco hendicated believed institute program develop source informant moroccan diplomatic establishment \in united state purpose obtaini
15,2804,124-10273-10289_redacted_chunk_026,0.958803,explore accurately potential coverage regard african country suggest coverage time four additional country republic congo leopoldville guinea mali morocco congo key trouble spot africa guinea mali lea
15,3998,198-10004-10076_chunk_001,0.955853,form agency agency army series califano paper agency file army joseph a. califano jr. title classification restriction last opening criterion comment examination principal source policy contingency pl
16,2710,124-10273-10008_multirif_chunk_001,0.99989,alan g. sentinella set ag senstudy represents writer recollection testimony given senate select committee ssc pursuant subpoena session commenced a.m. former room caroll arm hotel present senator robe
16,2716,124-10273-10012_multirif_chunk_001,0.99989,alan g. sentinella set ag senstudy represents writer recollection testimony given senate select committee ssc pursuant subpoena session commenced a.m. former room caroll arm hotel present senator robe
16,2722,124-10273-10014_multirif_chunk_001,0.99989,alan g. sentinella set ag senstudy represents writer recollection testimony given senate select committee ssc pursuant subpoena session commenced a.m. former room caroll arm hotel present senator robe
16,2728,124-10273-10016_multirif_chunk_001,0.99989,alan g. sentinella set ag senstudy represents writer recollection testimony given senate select committee ssc pursuant subpoena session commenced a.m. former room caroll arm hotel present senator robe
16,2734,124-10273-10018_multirif_chunk_001,0.99989,alan g. sentinella set ag senstudy represents writer recollection testimony given senate select committee ssc pursuant subpoena session commenced a.m. former room caroll arm hotel present senator robe
17,2810,124-10273-10289_redacted_chunk_032,0.99989,people medical clinic satisfy medical need community understand capital ists america-will never provide adequate medical service black panther party moved establish another com- technical assistance s
17,2814,124-10273-10289_redacted_chunk_036,0.999888,kathleen cleaver since murder black panther treasurer bobby hutton jailing innumerable panther including eldridge cleaver course leader huey newton support membership panther party increased geometric
17,2827,124-10273-10289_redacted_chunk_049,0.958992,eventually replace capitalist system objective law independent man however much reactionary try hold back wheel history sooner later revolution take place inevitably triumph mao tse-tung marxism consi
17,117,104-10071-10102,0.887835,info info dispatch chief womuse chief european chief oslo action required reference ntp transmittal clipping processing action marked indexing indexing required qualified desk judge indexing microfilm
17,2828,124-10273-10289_redacted_chunk_050,0.856456,strictly white radical relationship white controlled sncc long time start sncc recently white mind sncc controlled program sncc money controlled ideology stand sncc take blacksim sncc completely contr
18,2616,124-10264-10206_multirif_chunk_006,0.999884,t. elliff director domestic intelligence task force fei contained spalmer enclosure additional request regarding fbi mail intercept material pertaining meeting d. e. moore a. ii belmont attorney gener
18,2624,124-10264-10208_multirif_chunk_006,0.999884,t. elliff director domestic intelligence task force fei contained spalmer enclosure additional request regarding fbi mail intercept material pertaining meeting d. e. moore a. ii belmont attorney gener
18,2632,124-10264-10209_multirif_chunk_006,0.999884,t. elliff director domestic intelligence task force fei contained spalmer enclosure additional request regarding fbi mail intercept material pertaining meeting d. e. moore a. ii belmont attorney gener
18,2640,124-10264-10210_multirif_chunk_006,0.999884,t. elliff director domestic intelligence task force fei contained spalmer enclosure additional request regarding fbi mail intercept material pertaining meeting d. e. moore a. ii belmont attorney gener
18,2612,124-10264-10206_multirif_chunk_002,0.999883,tavel itottes tele room holmes gandy attorney general called morning february advise wanted consult bureau certain problem raised long committee exploring mail cover et cetera noted possible problem c
19,3730,180-10110-10484_chunk_005,0.999887,manell interview p. blind entitled delay sending first oswald classified hsca staff summary cia file goodpasture note p. goodpasture testimony pp hsca deposition b. manell p. hsca deposition cia compo
19,3173,144-10001-10125,0.999653,doc top secret umbrate agency nsa form agency series agency file nsa lowman david sa/sdsofd title sscsgo-assassination oswald lee proposed russian trip textual classification restriction last opening 
19,3176,144-10001-10138,0.998823,shoret spoke form agency agency nsa series agency file nsa yeates eugene f. title action taken nsa locate related assassinatio sigint nsa oswald lee proposed russian trip oswald lee trip mexico cuba c
19,3121,144-10001-10068,0.998495,top secre cret umbraate form agency nsa agency series agency file nsa nsa title sigint daily summary twenty cuba military activity cuba diplomatic activity report textual classification restriction la
19,3184,144-10001-10166,0.998208,oevng doc ref id gret form agency agency nsa series agency file nsa nsa title castro speaks pres kennedy assassination cuba u blaming cuba assassination report classification restriction last opening 
20,2459,124-10190-10075_chunk_040,0.99989,regarding arrest publicity regarding fbi fugitive extreme care taken avoid statement brand fugitive guilty crime convicted arrest data identify photograph connection past arrest imprisonment appear ph
20,2426,124-10190-10075_chunk_007,0.99989,technical reference statute express personal opinion reveal identity confidential informant bureau expression like bureau prepare interesting case write-ups juvenile sex offender parole violator submi
20,2454,124-10190-10075_chunk_035,0.999888,detect failure receive latest manual revision table content part cop part ii la enclosure truly john edgar hoover director part ii publication press public contact fbi law enforcement bulletin publica
20,2428,124-10190-10075_chunk_009,0.999888,violator interstate transportation stolen property unlawful flight avoid prosecution unlawful flight avoid confinement unlawful flight avoid giving testimony bureau still promptly bank robbery interst
20,2456,124-10190-10075_chunk_037,0.999888,manual rule regulation enclosed herewith revised revision appearing identified bracket appearing bottom indicates revision inserted immediately appropriate old corresponding removed turned special age
21,1869,104-10291-10022_chunk_005,0.999884,stamen keep going long time wide range show originality accepts responsibility admits error responds well supervision even disposition able job without strong support category served apply applies lim
21,1186,104-10194-10001_chunk_002,0.999884,used prior month total reduction credit current year total leave taken balance monthly accrual calendar day credit next accrual day scd unused sick leave total hour perd lump sum cute basic service pe
21,1213,104-10194-10019_chunk_004,0.999883,time filled fitness report employee serial name lost refiardson general firal middle jan sex grade official position title ops officer check appointment diver assignment current check report paris car
21,1187,104-10194-10001_chunk_003,0.999882,performance state suggestion improvement work performance give recommendation training comment foreign language competence required current position amplify explain rating given provide bost basis det
21,1209,104-10194-10017_chunk_002,0.999882,edition aian sab group sawte® filled provision public law accordance wit oct remorandum dated effective august salary adjusted follows october nate serial orgn old fund gröst salary old gr st salary v
22,1866,104-10291-10022_chunk_002,0.999883,yes answer yes question give particular including court receive annuity united state district columbia government retirement pension compensation military naval service yes answer yes question give co
22,1204,104-10194-10014_chunk_006,0.999879,two year approximate service location none counter statio tov pc indicate willingness serve tour outy overseas pc centain condition indicate assignment preference preceding answer te position preferen
22,1494,104-10222-10002_chunk_005,0.999877,science adm. vice technique operation duty branch liaison title ass't chief applied physic nov. tot.mos grade salary duty overseas description duty planning pursuing research development device toohri
22,1512,104-10222-10012_chunk_009,0.999874,travel united state well travel performed oversens vaten la cœ sistant becret becret cover designation normally direction foreign service travel accomplished conformance applicable regulation foreign 
22,1223,104-10194-10023_chunk_003,0.999871,eapenence gained year ago pertinent work applying summarized block duty changed materially working employer separate block describe position include pertinent cates employment month year material subm
