topic_id,doc_index,file_id,topic_weight,text_preview
4,2245,104-10535-10001_chunk_002,0.999866,el segundo día de mi estancia en la habana cuando presente con el masola director del instituto cubano de amistad con los pueblo para quien llevaba una carta de presentación del embajador portuondo en
4,2244,104-10535-10001_chunk_001,0.999864,actividades de lee harvey oswald en mexico el de septiembre de oswald tomó el ommibus de la linea continental trailways en houstón partió la a.m. rumbo laredo texas pasando por corpus christi alice tu
4,565,104-10163-10176_chunk_004,0.999864,revolucionaria court miami florida ausindin sine home dial nombre dei programa pusilles hora 'azabisa la voz verde clivo la voz del pueblo la voz cubuna conciencia revolucionaria orientación la progra
5,1898,104-10305-10000_chunk_004,0.99292,second jong-sought former bar alleged cia conn grand ssued gat len dul idon garrison ez controversial grand juny tong ppear decided novel told telephone sonio subpenal deci garrison joh novelialso pre
5,1899,104-10305-10000_chunk_005,0.975904,five issued ments support appli- crime flourishing or-days chandler answer sex-admitted former amendment common court jean claim gave district attorney three related issue east baton ku kux kan leader
5,1454,104-10221-10004_chunk_006,0.959585,vasconcelos amb given refuge asylum mexican dosènicana situation confusing nors mexican conduct international principale especially respect american problem state deplore blood shed o.li.a. suffering 
5,2515,124-10206-10180,0.95901,agency fbi series agency file form agency labadie stephen fbi title director fbi classification restriction last lst assoc telcal tra gambling paper textual redact opening criterion indefinite approva
5,25,104-10049-10004,0.91931,august call jon french dcd frank sturgis provided jon french dcd miami august given dcd miami contact identified august obtained oscar freely freely writing book frank sturgis sturgis appear tomorrow 
6,1705,104-10231-10042,0.998634,garcia paula trust account paid recruit dependent annex transferred saving account annex reimbursed garcia paula annex total deposited trust account total deposited trust account less paid recruit dep
6,706,104-10172-10137,0.995019,dec director jmwave action info dop ci/oa oc s/c dir cite wave gyrose commo amdenim ref wave para dir lit routing dec routine request prity poa edda poa edda hernandez gonzalez cuban born august la vi
6,173,104-10076-10374,0.992479,director jmwave action c/sas info dop vr cret zave rycat yobite amworld return cia background ref ufca um/ told guertler quantum/s asked compact amyu cuba pas instruction receiving sw ms.g born hava m
6,1792,104-10290-10273,0.986789,directca mexico city action dop addp c/sas rf vr dip info wave cite mexi rvrat poplimen dequest trace apoa benito ruiz chodilo tabanzas cruz del havana co ovi hotel nacional havana astay ished cquired
6,1697,104-10229-10002_chunk_004,0.970566,rlinburstents confiding marlier nichtls rably dodam december annex i-b reinbursment remaining check rafael miguel extended amount caribbean conference note reimbursment correspond amount excess corres
7,769,104-10174-10065_chunk_008,0.983199,go much trouble explain reason code meet previous day write notebook time set went raffaello hr whether evening ment movie josephine anyway sure mere siposed meet listened explanation mithout comment 
7,2158,104-10414-10002,0.975564,trade representation suis ¨pcs report trace berk ber ca sep telepouch¨ open sep sep kuznetsov vladimir moscow sep ussr sep wife galina moscow nee guliyutkina kuznetsov ussr ussr vladimir moscow beloko
7,768,104-10174-10065_chunk_007,0.896555,orig francis coigne ret january source berta navarro member fuersas armada de america latina fala source sister-in-law old friend lic juan saldaña used relacciones sub director general accion social d
7,762,104-10174-10065_chunk_001,0.803357,material eeviewed cia headquarters house select committee assassination staf member file title/number/volume locandy khentin sexgf yevich vol til inclusive custodial unit/location roon deletion third 
7,2036,104-10326-10100,0.736057,dissem per aig frp action info cic/nttb donova intelmil mdsx nrdorecord odpb odpd odpk odps file c/cres cres/ctg cres/em npic/csrd oso/spo pcs/dpg mcr tor dec rr rueaiia de rueaiia zny ccccc aig confi
8,2450,124-10190-10075_chunk_056,0.999872,signed statement effect exception rule specifically approved bureau entirely separate arrangement payment double agent service rendered bureau money property received double agent principal represents
8,2435,124-10190-10075_chunk_041,0.99987,setting forth extremist and/or security informant potential extremist and/or potential security informant panel source currently operated particular college university request pertains designation bur
8,2466,124-10190-10075_chunk_072,0.99987,completed fbihq authority required conduct initial interview individual whether ia oa development military government personnel whenever becomes desirable develop member military employee another gove
8,2447,124-10190-10075_chunk_053,0.999869,bureau deseco program volume iv manual interview development background individual considered informant purpose decision consider particular individual informant purpose background investigation condu
8,2453,124-10190-10075_chunk_059,0.999869,close contact informant look bureau advice counsel prior taking action bureau best interest informant discontinued determine whether plan writing book magazine newspaper article otherwise publicizing 
9,3660,180-10073-10093_chunk_002,0.999873,residence property rented exempt property tax live person claimed dependent income tax purpose spouse claim homeowner property tax exemption receive public assistance part ii income business income lo
9,3661,180-10073-10093_chunk_003,0.999873,line enter loss line enter excess line line line exceed line enter zero loss carryover excess line line line exceed line enter zero enter schedule form line required complete part iv schedule form ent
9,3664,180-10073-10093_chunk_006,0.999873,line net profit loss subtract line line enter form schedule line schedule explanation line explanation amount line explanation amount department treasury internal revenue service u individual income t
9,3665,180-10073-10093_chunk_007,0.999871,loss insurance reimbursement insurance reimbursement subtract line line enter difference line greater line enter zero enter amount line whichever smaller casualty theft loss line less line alimony pai
9,3668,180-10073-10093_chunk_010,0.999871,form california capital gain loss attach form schedule report gain loss stock bond similar investment cre gain loss personal asset home jewelry name shown form samuel phyllis ruby short-term-assets he
10,2301,124-10180-10217_multirif_chunk_001,0.999874,transmit via teletype facsimile airtel fbi recedence- efto glassification assoc dir dop ad adm dep ad inv adm. serv crim inv fin pors ident intell laboratory clear plan ingp rec mga spec inv director 
10,2304,124-10180-10236_multirif_chunk_001,0.999874,transmit via teletype facsimile airtel fbi recedence- efto glassification assoc dir dop ad adm dep ad inv adm. serv crim inv fin pors ident intell laboratory clear plan ingp rec mga spec inv director 
10,2308,124-10180-10320_multirif_chunk_001,0.999874,transmit via teletype facsimile airtel fbi recedence- efto glassification assoc dir dop ad adm dep ad inv adm. serv crim inv fin pors ident intell laboratory clear plan ingp rec mga spec inv director 
10,2311,124-10180-10323_multirif_chunk_001,0.999874,transmit via teletype facsimile airtel fbi recedence- efto glassification assoc dir dop ad adm dep ad inv adm. serv crim inv fin pors ident intell laboratory clear plan ingp rec mga spec inv director 
10,2314,124-10180-10324_multirif_chunk_001,0.999874,transmit via teletype facsimile airtel fbi recedence- efto glassification assoc dir dop ad adm dep ad inv adm. serv crim inv fin pors ident intell laboratory clear plan ingp rec mga spec inv director 
11,601,104-10165-10075_chunk_002,0.999851,action file ret info branch destroys.g rid file vr port au prince secret para ref actually tend implicate internal plotting alfonso lahews identified brjn director member plotting group semi-hiding lo
11,598,104-10164-10112_chunk_007,0.999256,outain surplus trainer circuit charles subsequently reported attempting purchase u surplus naval craft haiti armed force married sophie nee lherisson adopted son personality charles enerally considere
11,609,104-10165-10169,0.996369,immer yes classify file x-sef file file rid ret branch destroy sig foo action tmwave whi person/unit notified total copil napoli advance buy lase rid isetes slotted file vr doy w/oes fj fuspg secret t
11,1419,104-10219-10439,0.993941,carrillo mfeci dark jun machado llosas manuel biographical data born december aura oriente cuba life mexico owner manager printing establishment manuel machado s.a. tlalpan mexico city single well-off
11,1119,104-10187-10149,0.993112,message farm bh cich august så hue pecs guatemala city return cia background san salvador director dob wh/sa ca chpeg ca/pribci salv guat dyvour pbrumen ammug ref dir staff cite dir travel salv guat u
12,2886,124-10274-10125_chunk_020,0.999872,activity dedicated reshaping american society restoring country position honor community nation clip return jeannette rankin brigade west street york city sponsor go washington monday january contribu
12,2869,124-10274-10125_chunk_003,0.991014,state army base oakland california november protest current u.s. policy vietnam source december sonia kaross member oakland-berkeley branch wfp planning going washington d.c. attend proposed demonstra
12,2873,124-10274-10125_chunk_007,0.971462,brigade jrb space foot capitol hill vici- nity grant monument assembly monday january fifteen sixtyeight inspector beye representative jrb requested permission area approximately hour beginning eleven
12,2896,124-10274-10125_chunk_030,0.968233,wealthy contributor collected backup reverend harold bass tacoma collected wanted someone else go instead zefra studamire rader defended taimi halonen criticized bringing zefra along since zefra least
12,1652,104-10226-10023_chunk_004,0.942205,representative rumunian prapo novor ben ary qustion elimtrating mdroc importance unity among axiles pointed badescu f informed something done situation zile hino augustine meeting due oirmastances vis
13,495,104-10150-10136_chunk_002,0.999873,reduced vassall suspect full foundation nosenko claim comment continued detail nosenko passed british authority august september vassall arrested promptly confessed vassall confession confirmed nosenk
13,1259,104-10210-10037_chunk_003,0.99987,possible nosenko arrived washington hour evening february nosenko objection talking swiss soviet necessary february moscow ambassador kohler summoned soviet foreign minister gromyko read statement dep
13,2242,104-10534-10173_chunk_001,0.99987,annex statement soviet official nosenko part summary entitled conclusion comment case yuriy ivanovich nosenko dated october aforementioned summary forwarded march certain portion annex study deleted s
13,499,104-10150-10136_chunk_006,0.999869,respect diamond contradiction specific assertion nosenko golitsyn general allegation unnamed american recruited kgb compromised tch kreisfreund illicit speculation preisfreund cia interviewed preisfre
13,498,104-10150-10136_chunk_005,0.999869,might joined group last moment united state might suggest intelligence connection party nosenko met rippel alone second last time since frippel guide tourist march aboard ship olympia stopped day yalt
14,1849,104-10291-10021_chunk_001,0.999859,ref ation establishment cancellation official cover backstop lef control op chief contract personnel op chief pcs/css operating component action attn support staff apr employee card retirement cia sta
14,1218,104-10194-10023_chunk_005,0.999857,address country mitch relative resides citizenship country frequency contact special remark relative entirely dependent salary financial status yes answer state source income book reyalties last conta
14,1204,104-10194-10019_chunk_002,0.999856,best describes monner employed performs specific duty consider cove performance ty umployees sponsibilities rated coinity supervise indicate employ super nse supervisory specific establiment maintenan
14,1483,104-10222-10002_chunk_005,0.999855,title position description duty powdar ncipes agn-miry foreman part-time supervising accomplish- ing process packing various kind cynamite gelatin axplosives duty statron tå overseas security security
14,1579,104-10224-10012_chunk_002,0.999854,necessary requested name title rc harro r.f.hamer chief stc additional formation call name tatione extension frisce veters preference ither spt pohnst disad appropriation sex race txx standard form re
15,1855,104-10291-10022_chunk_005,0.999867,hores get training covert political warfare covert economic warfare prior reassignment expected reassigned field fi pp capacity unon completion present tour headquarters note factor including personal
15,1206,104-10194-10019_chunk_004,0.999865,level performance jun form obsolete previous edition group congrading rating letter filled narrative comment indicate significant strength wecknesses demonstrated current position keeping profar porsp
15,1180,104-10194-10001_chunk_003,0.999864,instruction special specify report due o.p employee serial numbèr general sex grade nov opp/div/br assignment check report current mexico city initial annual reassignment supervisor assignment employe
15,1195,104-10194-10014_chunk_004,0.999863,performance specific duty productivity conduct job cooperativeness pertinent personal trait habit porticular limitation talent based knowledge employee overall performance rating period place rating b
15,1822,104-10291-10004_chunk_005,0.999863,occasional accomplishment performance consultation spirit cooperation deal personnel equally commendable criticism security cover deportment june month employee supervision certification comment emplo
16,2682,124-10273-10008_multirif_chunk_002,0.999876,night boulder housewife awho making telephone survey time told news certain talked riha monday march insisted seemed calm relaxed cheerful time jurisdiction nevertheless least offiicial area known rel
16,2688,124-10273-10012_multirif_chunk_002,0.999876,night boulder housewife awho making telephone survey time told news certain talked riha monday march insisted seemed calm relaxed cheerful time jurisdiction nevertheless least offiicial area known rel
16,2694,124-10273-10014_multirif_chunk_002,0.999876,night boulder housewife awho making telephone survey time told news certain talked riha monday march insisted seemed calm relaxed cheerful time jurisdiction nevertheless least offiicial area known rel
16,2700,124-10273-10016_multirif_chunk_002,0.999876,night boulder housewife awho making telephone survey time told news certain talked riha monday march insisted seemed calm relaxed cheerful time jurisdiction nevertheless least offiicial area known rel
16,2706,124-10273-10018_multirif_chunk_002,0.999876,night boulder housewife awho making telephone survey time told news certain talked riha monday march insisted seemed calm relaxed cheerful time jurisdiction nevertheless least offiicial area known rel
17,3868,194-10004-10380,0.995571,john kennedy assassination collection usc note case form agency agency inscom/csf series dod-affiliated personnel incident investigation agency file usa restricted title restricted marti manuel employ
17,2006,104-10326-10066,0.991991,frp staff action c/occ info c/orms ctc/ieb ctc/ifc ctcarchive eur/lgl eur/sa limito mdsx occ/osg odpd file c/pcs asr tor oct secret oct staff cite vienna director vien limit chief/occ info occ/osg chi
17,327,104-10110-10328,0.989823,chec file notification establishment military cover backstop service operating component august established knee ince rung busto videla file noa card wo dated dated jul military cover backstop establi
17,2005,104-10326-10065,0.989452,frp staff action c/occ info c/orms ctc/ieb ctc/ifc ctcarchive eur/lgl eur/sa limito mdsx occ/osg odpd file c/pcs asr tor secret nov staff cite vienna eveson acting director vien limit chief/occ info o
17,343,104-10112-10204,0.987865,selke notification ablishment military cover backstop chief check chief operating component attn ref military cover backstop established lone gro block temporarily day effective established file conti
18,2422,124-10190-10075_chunk_028,0.904579,member contact investigation fifth amendment file file defected flash notice security cancellation notation place foreign diplomat establishment intelligence individual report sog within bureau invest
18,2411,124-10190-10075_chunk_017,0.903974,security carry dual character internal security internal security emency detention provision title usc inclusive cover detention provision event state internal security emergency set program arrest ce
18,2420,124-10190-10075_chunk_026,0.900144,national defense welfare department defense fbi responsible delimitation agreement investigating employee private contractor contract agency department defense credible subversive employee obtained th
18,2421,124-10190-10075_chunk_027,0.888729,prior submitting placing unavailable missing bureau periodically investigative step taken locate missing security index accordance missing word missing shall typed space provided behind word miscellan
18,2946,124-10276-10483_multirif_chunk_003,0.87619,intelligence activity ssc request pertaining electronic surveillance dep ad adm. dep ad inv intell plen eval spec inv director sec y- reference ssc letter appendix dated requesting certain fbi appendi
19,1951,104-10324-10002_chunk_002,0.999882,beyond halpern know even exec ddp knew operational cryptonyms know good source nobody ever told beyond reason know matter fact give example naive called back right retired early help getting ready con
19,1952,104-10324-10002_chunk_003,0.999881,thought feeling going huddleston mondale totally incompetent particular maybe testified june thought time gotten briefing staff hell going going 'll give example mentioned somewhere along way forget s
19,3351,157-10014-10067_chunk_001,0.99988,form agency agency sscia series hearing agency file sscia tweedy bronson title congo assassination lumumba cia classification restriction transcript deletion last opening criterion comment item restri
19,3388,157-10014-10151_chunk_008,0.99988,nature hedgman convinced yes right hedgman pp hedgman recall receiving indication either gottlieb await authorization using poison hedgman hedgman expressed uncertainty whether absolute free hand proc
19,3303,157-10005-10297_chunk_002,0.999878,tweedy specific instruction step take assassination plan remember bissell bissell exploring access lumumba almost certainly seeking chief access poisoning key part planning preparatory activity specif
20,2810,124-10273-10289_redacted_chunk_063,0.999872,august time longer existence leader became associated black panther party time appendix student nonviolent coordinating committee sncc student nonviolent coordinating committee sncc headquartered nels
20,2806,124-10273-10289_redacted_chunk_059,0.999872,girl apartment director lyon source director lyon verified source planned raid cancelling raid buy u.s. saving bond regularly payroll saving plan source weapon moved back west monroe street director l
20,2807,124-10273-10289_redacted_chunk_060,0.999871,panther furth describes black community news service state bpp advocate gun guerrilla tactic revolutionary program end oppression black people resident black community urged arm police consistently re
20,2776,124-10273-10289_redacted_chunk_029,0.99181,attempted murder armed violence ce poca fda rev transmit plainter via priority director sab sac springfiel sac san pranc dec sac chicago black panther party rm-bpp chicago pd source instant individual
20,2818,124-10273-10289_redacted_chunk_071,0.991422,year characterization plp appendix speech derick allen hampton illinois state university normal illinois october southern illinois university carbondale illinois november appendi progressive labor par
21,3999,206-10001-10011_chunk_002,0.999893,later gave approval three flight addition already authorized priority overflight note agency later secured agreement continue isle pine leg bay pig area considerable negotiation state area jcs represe
21,3959,198-10004-10076_chunk_001,0.999892,form agency agency army series califano paper agency file army joseph califano title classification restriction last opening criterion comment examination principal source policy contingency planning 
21,3976,198-10008-10119,0.999799,form agency agency army series califano paper agency file army joseph califano capt zumwalt et al title iccca action taken july-august curbing cuban subversion countersubversion program travel latin a
21,3973,198-10007-10021,0.999789,jfk assassination system agency army series califano paper agency file identification form agency iccca chmn subcmmt cuban subversion title member subcommittee report july-august action taken combat c
21,3963,198-10004-10207_chunk_002,0.999743,cuban request paa charter flight fly student habana york instructed mission port spain barbados several occasion approach government express concern u.s. indication cuban interest aviation facility em
22,993,104-10182-10003_chunk_004,0.999821,continue press washington authority needed resolve case wiroque understood program quite satisfied cooperative lacklen belief continue long logical plausible program presented lacklen next contact wir
22,994,104-10182-10003_chunk_005,0.953415,wasser ging hatte ich schwimmhosen einen gürtel und ein paar schwim-flossen ich hatte ein klappmesser im gürtel einen säck nadeln um mich zu stechen im falle eines krampfes mein geld war einem nylonsa
22,713,104-10172-10256,0.894408,outgoing messa omf stock clasification message manỡláng đidicator staff conf info file group director directo stockholny dissem ose per yoxes unintel cktop tiblock ref director pedonor queried pd dipp
22,712,104-10172-10255,0.887353,outgoing message lionel census tpo omf cacation wanaume moicator staff conf ses™ stockholm info file day group director eur unintel extop tiblock ref stockholm dissem moss return per begun checking no
22,890,104-10178-10001_chunk_003,0.885774,receipt paid erasto intends warn erasto first attempt reach agreement hin unsuccessful story receipt published major daily newspaper duplicate cross filing www.b nel disseny person uniť notified advan
23,3590,180-10068-10310,0.999707,assassination board final determination notification agency hsca series staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
23,3608,180-10068-10334,0.99967,assassination board final determination notification agency hsca series staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
23,3655,180-10071-10001,0.999651,assassination board final determination notification agency series hsca staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
23,3558,180-10060-10468,0.999647,assassination board final determination notification agency hsca series agency file staff payroll december status postponed part release previously postponed reason board action board decision premise
23,3577,180-10060-10494,0.999636,assassination board final determination notification agency hsca series staff payroll agency file december status postponed part release previously postponed reason board action board decision premise
24,1134,104-10188-10003_chunk_001,0.999856,john whitten ja routing index june llogs mexico city director conf info info lifeat ref mexi ref mistakenly slugged extent tape deferred routine cite dir transcribed transcribed mexi transcribed erase
24,3755,180-10143-10113,0.998278,cia objection declassification and/or release sanitized hardway summary badger file vol production vol ii developmental plan vol iii support vol ii operation note volume numbered asked barbara volume 
24,216,104-10098-10072,0.993614,dispatch classification _secret chief mexico city info chief wn lienvoy action required reference processing action marked indexing indexing required qualified desk judge indexing microfilm result rec
24,1280,104-10211-10326,0.993526,dispatch classificatan bk cret chief mexico city prom chief wh action required reference processing ction marked moeting ro mockprg bejereb daly qualified desa caa adi hodung skyl result recent done l
24,1123,104-10188-10000_chunk_002,0.986727,continues deal contact travel activity american communist group mexico acgn sample reporting based lifeat coverage provided area past project year august travel noah seborer family august marianne de 
